work_order_id,ac_model,aircraft_description,mel_detail_id,mel_code,mel_chapter_code,ata_chapter_code,issue_date,closing_date,estimated_groundtime_minutes,release_total_aircraft_hours,aircraft_position_issue,component_part_number,opco_code,workstep_text,action_text,parts_text
11435044,A320,EI-DER AIRBUS A320-214,,,,21-Dec,3/9/2025,3/22/2025,120,3054080.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-03-09: 
 -PERFORM R3XX-12-2001 (REPEAT EO) REV. A. . FLIGHT DECK CLEANING. . REFERENCE: . PLEASE CARRY OUT THE REQUIREMENTS OF EO R3XX-12-2001 REV A1","ACTIONS:
- 2025-03-22 PERFORMED FLIGHT DECK CLEANING  AS PER EO R3XX-12-2001 REV A1.",
7463479,A320,EI-DEI AIRBUS A320-214,,,,57-21,2/14/2025,,120,,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-14: 
 -MANDATORY: PERFORM R320-57-2503 (REPEAT EO) REV. A. . DET EXT INSP LH TOP SKIN PANEL 2 UPPER & LOWER SURFACE AT FALSE SPAR. AND TRAILING EDGE OVERHANG BTW OJR-8.5 PER RDAS 80117374/003/2016 A. REFERENCE: 80117374/003/2016/RAS (RV.A). PLEASE CARRY OUT THE FOLLOWING RDAS INSPECTION REQUIREMENT.. . DETAILED INSPECTION: AT LOCATION AS DETAILED ON RDAS REF: 80117374/003/2016 ISSUE A LOCATION NUMBER 1.. . SPECIFIC LOCATION:. LH WING TOP SKIN, AFT OF THE FALSE REAR SPAR AND TRAILING EDGE OVERHANG, BETWEEN OJR - RIB 8.5. . INSPECTION RESULTS:. . . . . ENG NOTE: IF ANY FINDINGS ARE ENCOUNTERED AS A RESULT OF THIS INSPECTION PLEASE CONTACT AIB QUOTING REF: 80117374.",,
11602038,A320,EI-GAM AIRBUS A320-214,,,,May-00,1/10/2025,1/11/2025,0,2771497.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-10: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-01-11 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11635369,A320,EI-DEH AIRBUS A320-214,,,,May-00,2/6/2025,2/11/2025,0,3233499.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-06: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-02-11 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11976572,A333,EI-EIN AIRBUS A330-302,,,,May-00,4/29/2025,4/30/2025,0,1136461.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-04-29: PERFORM CHECK: A330 - DAILY CHECK (DAILY CHECK)
 -PERFORM CHECK: DAILY CHECK, A330 - DAILY CHECK. INTERVAL: 1/D IAW DAILY CHECK DOCUMENT WORKSHEET","ACTIONS:
- 2025-04-30 PERFORM CHECK: A330 - DAILY CHECK (DAILY CHECK)DAILY CHECK PERFORMED TO THE LATEST REVISION OF ALD 426",
11616289,A320,EI-DVL AIRBUS 320-214,,,,May-00,1/24/2025,1/25/2025,0,2166816.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-24: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-01-25 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11083203,A320,EI-EDS AIRBUS A320-214,,,,35-30,6/22/2025,,60,,FWD,9700C1ABF23A,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-22: 
 -REPLACE P/N: 9700C1ABF23A, S/N: ST303323 . FOR INFO: OVERHAUL AND HYDROSTATIC TEST INCLUDING FUNCTIONAL CHECK OF THE OXYGEN REGULATOR AND LP RELIEF VALVE.. . INSTALLED AT POS: FWD (HIGHEST POS: FWD). PART DESCR.: PORTABLE OXYGEN CYLINDER",,"PARTS:
- 2024-03-21 9700C1ABF23A: PORTABLE OXYGEN CYLINDER || ata_chapter: 35-30"
12216618,A320,EI-DEH AIRBUS A320-214,,,,May-00,6/1/2025,6/2/2025,0,3286681.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-06-01: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-06-02 PERFORM CHECK: A320 RAMP CHECK (RAMP)RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
8676081,A320,EI-EDS AIRBUS A320-214,,,,57-21,5/20/2025,,120,,,,EI,"WORKSTEPS DESCRIPTIONS:
SRI / IIR TASK
 -MANDATORY: PERFORM R320-57-2634 (REPEAT EO) REV. A. . SRI / IIR DV INSPECTION ON LH WING AFT OVERHANG AREA AT RIB 14 + 400MM. ON TRAILING EDGE PER IIR TASK REF: 57-21-11-1-006-00. REFERENCE: . PLEASE CARRY OUT THE DETAILED VISUAL INSPECTION REQUIREMENT ASSOCIATED WITH SRI / IIR TASK REF: 57-21-11-1-006-00 AT LOCATION AS DETAILED AS FOLLOWS:. . LH WING AFT TRAILING EDGE OVERHANG TOP SKIN PANEL 2 AT RIB 14 + 440 MM AS NOTED ON ATTACHED NRC 254 & 255 FROM BM-005.. . INSPECTION RESULTS:. . . . . . PLEASE NOTE: NO INSTRUCTION SHEET ISSUED WITH THIS E/O.",,
11991268,A320,EI-DEI AIRBUS A320-214,,,,May-00,5/7/2025,5/7/2025,0,3076893.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-05-07: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-05-07 RAMP PERFORMED PER ALD431 (LATEST REVISION) & SIGNED IN ALD689.",
11647662,A320,EI-GAM AIRBUS A320-214,,,,May-00,2/13/2025,3/4/2025,0,2785068.0,,,EI,"WORKSTEPS DESCRIPTIONS:
2025-02-13: PERFORM CHECK: A320 RAMP CHECK (RAMP)
 -PERFORM CHECK: RAMP, A320 RAMP CHECK. INTERVAL: 24/HR IAW ALD431","ACTIONS:
- 2025-03-04 PERFORMED IAW AMM 32-41-00-210-003-A REV111 NOV/24",
11452656,A20N,EI-NSB AIRBUS A320-251N,,,,24-20,1/10/2025,1/21/2025,120,294140.0,4000XU2,1721152,EI,"WORKSTEPS DESCRIPTIONS:
2025-01-10: 
 -PERFORM ON PN:1721152 SN:AARV000066 (INTEGRATED DRIVE GENERATOR). REPAIR (1721152 DISCARD FILTER + REPLENISH OIL). SCAVENGE & CHARGE FILTER. INSTALLED AT: 4000XU2(ADDED BY TRANSFER-PROGRAM). INSTALLED IN PN:LEAP-1A26 SN:59A760 (LEAP-ENGINE) (POS:NO2 ENG). (POS DESCR:ADDED BY TRANSFER-PROGRAM). . - REMOVE AND DISCARD SCAVENGE AND CHARGE FILTER ELEMENTS, . - DRAIN AND REPLENISH OIL SYSTEM  . . NOTE: INTERVAL: - REPLACE FILTER ELEMENTS, DRAIN IDG OIL AND REPLENISH AT 150 FH OR 1 MO AFTER AIRCRAFT ENTRY INTO SERVICE. THEREAFTER REFER TO INTERVAL. - INTERVAL MAY BE ADJUSTED IN ACCORDANCE WITH SIL SUN 236.  . . THIS TASK IS CONTROLLED IN AMOS BY REQUIREMENT TO PART NUMBER.","ACTIONS:
- 2025-01-21 ON ENGINE NO2:. PN:1721152 . SN:AARV000066 . INTEGRATED DRIVE GENERATOR- REPAIR (1721152 DISCARD FILTER + REPLENISH OIL) PERFORMED I.A.W AMM 24-21-00-920-803 REV 111
- 2025-01-21 2NDINDEP. INSP. CARRIED OUT
- 2025-01-21 1ST INSPECTIONINSPECTION CARRIED OUT. ",
